variant,date,month,adjusted,variable_price,risk_mode,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,contract_cost_yuan,emergency_cost_yuan,actual_load_kwh,actual_pv_kwh,pv_used_kwh,actual_effective_grid_kwh,emergency_slots,emergency_day,covered_slots,evaluated_slots,safe_net_coverage,pinball_sum_kw,pinball_mean_kw,source_issue_hours,S_none_cash_cost_yuan,S_none_emergency_kwh,release_set,allowed_issue_hours,saving_vs_S_none_yuan,emergency_reduction_vs_S_none_kwh
q3_info_S_12,2025-04-06,4,True,False,unclustered,63414.9020105699,61839.84364570594,39943.980548671054,41387.60725156596,301.87631544742095,2192.1619398572643,1585.2639996252865,20961.091639038917,17006.87388403476,10800.0,10768.455937318631,1200.0,10800.0,3.410605131648481e-13,37979.29861376926,1964.6819349017983,117205.43058333332,62795.354316666664,61210.09031704137,59949.558021296114,5,1,86,144,0.5972222222222222,9820.97902429516,68.20124322427195,"0,0,12,12",38355.37837163021,0.0,S_12,12,-1588.6021770408406,-301.87631544742095
q3_info_S_12,2025-04-07,4,True,False,unclustered,55816.44523947972,57953.33338095214,35465.47950439256,35465.4795767583,0.0,457.94452040976535,315.0471596210091,20574.9092693411,16637.286851753066,10768.455937318631,10800.0,1380.6062446472981,10800.0,1.1368683772161603e-13,35465.47950439256,0.0,117015.14203333334,63772.422750000005,63457.37559037899,57495.38886054238,0,0,98,144,0.6805555555555556,7968.08621780055,55.333932068059376,"0,0,12,12",38158.81850086522,0.0,S_12,12,2693.3389964726593,0.0
q3_info_S_12,2025-04-08,4,True,False,unclustered,64779.57148151896,61253.78471510142,38999.82686689805,41220.53733624785,113.18885147335902,1095.4051669821856,2107.608129773928,20389.484047810358,16578.717394658357,10800.0,10729.738537853373,1200.0,10800.0,2.2737367544323206e-13,38275.4199368751,724.4069300229498,117713.29026666665,63360.09665,61252.48852022607,60271.568399592594,3,1,81,144,0.5625,9133.195973126736,63.42497203560234,"0,0,12,12",42127.24319449288,554.2974158229155,S_12,12,3127.4163275948304,441.10856434955645
q3_info_S_12,2025-04-09,4,True,False,unclustered,63477.323326888996,64340.84067112655,39191.141295927584,39271.577455819875,90.82891071047607,1168.3642316051153,0.0,21530.830402673742,17401.8360691085,10729.738537853373,10772.112490139189,1200.0,10800.0,2.2737367544323206e-13,38571.439150401944,619.7021455256344,117677.52253333334,58543.21151666667,58543.21151666666,63263.3053502319,2,1,73,144,0.5069444444444444,14480.096195573871,100.55622358037411,"0,0,12,12",44130.971024969826,417.5015850750463,S_12,12,4939.8297290422415,326.67267436457024
q3_info_S_12,2025-04-10,4,True,False,unclustered,62053.412853384754,59591.631079793544,37304.88437022292,39397.0488636275,0.0,921.5852522325144,207.7721215245094,21019.779147884386,17018.14334184786,10772.112490139189,10780.865565626405,1202.4569132134222,10800.0,2.2737367544323206e-13,37304.88437022292,0.0,117668.70068333333,63208.062783333335,63000.29066180882,58670.04582756103,0,0,86,144,0.5972222222222222,9410.875235057913,65.35330024345772,"0,0,12,12",42908.12197664552,918.6426023616982,S_12,12,5603.237606422597,918.6426023616982
q3_info_S_12,2025-04-11,4,True,False,unclustered,48913.83067621126,49542.39732009714,29979.791939707575,29979.792010940066,0.0,17082.154232882865,24792.66978410889,12282.642871065731,9931.719734627011,10780.865565626405,10800.0,4671.040777777779,10800.0,1.1368683772161603e-13,29979.791939707575,0.0,72091.99674999999,66775.34658333333,41982.67679922444,32460.24308721428,0,0,144,144,1.0,46004.81231193217,319.4778632773067,"0,0,12,12",30187.270590593915,0.0,S_12,12,207.4786508863399,0.0
q3_info_S_12,2025-04-12,4,True,False,unclustered,61237.5212524932,56215.56473488119,34484.17591821666,37463.67957690341,0.0,22134.762876698078,23386.342906378602,8785.781062128974,7116.482660324475,10800.0,10800.0,4773.483092592594,10800.0,1.1368683772161603e-13,34484.17591821666,0.0,71957.17576666665,62932.01521666667,39545.672310288064,34080.8018581831,0,0,143,144,0.9930555555555556,52995.28274721568,368.0227968556644,"0,0,12,12",34625.78956830746,0.0,S_12,12,141.61365009080328,0.0
q3_info_S_12,2025-04-13,4,True,False,unclustered,58029.76360537792,58737.761796244566,35532.60209703341,35633.89622398048,0.0,482.9434586827317,34.999360665618774,20755.055229278332,16811.594735715447,10800.0,10800.0,1223.2074514303997,10800.0,2.2737367544323206e-13,35532.60209703341,0.0,117283.0622,63006.70371666667,62971.70435600105,58254.81833756184,0,0,78,144,0.5416666666666666,7906.894847360736,54.90899199556067,"0,0,12,12",37663.89865936803,0.0,S_12,12,2131.2965623346245,0.0
q3_info_S_12,2025-04-14,4,True,False,unclustered,62041.74624007103,57954.42871795727,37165.19336155121,40642.45671884581,29.555112262732223,316.42684418655756,1426.1672954366586,19543.988897877807,15830.631007281027,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13,36959.016898406386,206.17646314482,117901.37268333332,65373.34088333333,63947.17358789667,57667.556986033436,1,1,65,144,0.4513888888888889,13975.775234488296,97.0539946839465,"0,0,12,12",47333.201817188594,1645.88931971676,S_12,12,10168.008455637384,1616.3342074540278
q3_info_S_12,2025-04-15,4,True,False,unclustered,53348.21164681748,54921.34718715145,34523.22439454781,34543.17464636287,89.79404899853114,531.5578216189742,534.3361130575242,20030.6235165271,16224.805048386952,10800.0,10800.0,1200.0,10800.0,1.5276668818842154e-13,33970.22552426807,552.9988702797438,117056.90516666666,66917.47633333332,66383.1402202758,54479.583414531,4,1,86,144,0.5972222222222222,8807.027630448561,61.15991410033723,"0,0,12,12",35155.3076046628,0.0,S_12,12,632.0832101149863,-89.79404899853114
q3_info_S_12,2025-04-16,4,True,False,unclustered,60403.535814112314,60475.77316639543,37632.82403876562,38455.629580950816,131.24353723799356,867.5714622620773,176.418062764733,20392.16911467928,16608.73388607266,10800.0,10698.803440908401,1200.0,10800.0,2.2737367544323206e-13,36779.26758913617,853.5564496294464,117924.88506666667,62145.29311666667,61968.875053901924,59739.44524137135,4,1,85,144,0.5902777777777778,8868.150694611119,61.58437982368832,"0,0,12,12",37511.83994522663,0.0,S_12,12,-120.98409353898751,-131.24353723799356
q3_info_S_12,2025-04-17,4,True,False,unclustered,54637.659627862646,57250.45840371838,37836.13881868875,37836.13894142987,449.8786065562231,664.8375985975582,0.0,21453.053465761084,17285.89640408403,10698.803440908401,10800.0,1200.0,10800.0,2.2737367544323206e-13,35287.160713722435,2548.978104966312,117487.04263333333,64618.700283333324,64618.700283333324,57035.49941167704,5,1,54,144,0.375,16767.112085363304,116.4382783705785,"0,0,12,12",39699.90917876668,482.68014195546345,S_12,12,1863.7703600779278,32.80153539924038
q3_info_S_12,2025-04-18,4,True,False,unclustered,50667.190792298934,51046.9618054145,30523.22233851028,30523.22255747392,0.0,18357.6532361233,24404.52261594264,10161.414579027565,8230.745809012333,10800.0,10800.0,4797.6550000000025,10800.0,1.1368683772161603e-13,30523.22233851028,0.0,71490.16935,65136.05216666667,40731.52955072403,32689.3085692912,0,0,144,144,1.0,49931.42185607013,346.7459851115981,"0,0,12,12",30411.677734580975,0.0,S_12,12,-111.5446039293056,0.0
q3_info_S_12,2025-04-19,4,True,False,unclustered,54768.7185978523,53986.97390594924,32911.46116360603,34170.81085411279,0.0,20573.958968572253,24910.661112636946,9040.39249863181,7322.717923891766,10800.0,10800.0,4783.945259259261,10800.0,2.2737367544323206e-13,32911.46116360603,0.0,71905.41535,65120.736099999995,40210.07498736304,33413.014937377,0,0,143,144,0.9930555555555556,54750.49077438478,380.2117414887832,"0,0,12,12",31208.822131213426,0.0,S_12,12,-1702.6390323926025,0.0
q3_info_S_12,2025-04-20,4,True,False,unclustered,54814.91760916021,56490.07895433311,35294.34303599129,35642.707278974194,155.59595601159106,613.3288840234886,0.0,21445.26917362051,17370.66803063262,10800.0,10800.0,1200.0,10800.0,1.2789769243681803e-13,34328.65077719794,965.6922587933482,117197.81635000001,65240.07146666666,65240.07146666667,56032.34602632122,5,1,81,144,0.5625,12890.074262071554,89.51440459771912,"0,0,12,12",36917.882872040056,50.69831978993001,S_12,12,1623.539836048767,-104.89763622166105
q3_info_S_12,2025-04-21,4,True,False,unclustered,58430.27042398967,55877.57463261632,35260.2593937547,37467.04651329201,122.46139760619289,794.0024558490696,3038.661550087542,19606.891033730168,15956.42939277759,10800.0,10716.835938382053,1200.0,10800.0,2.2737367544323206e-13,34445.21634393964,815.0430498150547,118481.63788333333,69964.7275,66926.06594991244,55206.03357437345,2,1,64,144,0.4444444444444444,13126.402368018978,91.1555720001318,"0,0,12,12",39102.84429246866,701.136186585304,S_12,12,3842.5848987139616,578.6747889791111
q3_info_S_12,2025-04-22,4,True,False,unclustered,52838.71522511539,55843.92009186926,35410.52854823979,35442.73510095608,138.06696714543827,69.37721974651788,0.0,19817.269867280236,16057.589344678718,10716.835938382053,10710.612880402354,1200.0,10731.455925250135,1.1368683772161603e-13,34616.21022024272,794.3183279970683,117811.00101666668,65658.0717,65658.0717,55912.60983926818,5,1,69,144,0.4791666666666667,17924.139141780164,124.47318848458447,"0,0,12,12",36581.94565764084,0.0,S_12,12,1171.4171094010526,-138.06696714543827
q3_info_S_12,2025-04-23,4,True,False,unclustered,51057.36396676701,55792.883744766994,35484.03749551199,35490.73199637847,126.60747441449791,346.842464767345,0.0,21538.33489531374,17365.602857566253,10710.612880402354,10800.0,1200.0,10800.0,2.2737367544323206e-13,34825.009956023714,659.0275394882733,118030.51476666666,66630.59805,66630.59805,55572.64875441415,2,1,69,144,0.4791666666666667,14123.364382305339,98.07891932156485,"0,0,12,12",37316.92044249091,126.6074744144975,S_12,12,1832.8829469789198,-4.121147867408581e-13
q3_info_S_12,2025-04-24,4,True,False,unclustered,52529.23099516618,52745.23506325569,37872.86103576523,38815.94944591926,840.2433438815874,1348.0907095765015,1251.1708431587608,20555.984134634833,16659.87398023281,10800.0,10789.414632023781,1200.0,10800.0,1.1368683772161603e-13,32343.26531859729,5529.595717167943,117497.77966666665,70407.67296666667,69156.5021235079,52237.387697560785,6,1,88,144,0.6111111111111112,14436.057566122763,100.25039976474142,"0,0,12,12",32334.53838965142,74.5909177371273,S_12,12,-5538.322646113807,-765.6524261444602
q3_info_S_12,2025-04-25,4,True,False,unclustered,48401.68728538373,46994.6342307857,28485.348568658694,29760.21962168496,0.0,16676.170482217385,25932.062257951773,12507.984260199612,10121.940419583083,10789.414632023781,10800.0,4625.3613703703695,10800.0,1.1368683772161603e-13,28485.348568658694,0.0,71763.32119999999,69762.96354999999,43830.90129204822,30318.463748568305,0,0,144,144,1.0,46537.03439441526,323.1738499612171,"0,0,12,12",29403.967772658416,0.0,S_12,12,918.6192039997222,0.0
q3_info_S_12,2025-04-26,4,True,False,unclustered,47400.69060638352,47792.72450606127,29043.631135205298,29268.052403635873,0.0,17034.132155978128,28319.753424788607,12466.554168216837,10097.908876255637,10800.0,10800.0,4695.254685185186,10800.0,1.1368683772161603e-13,29043.631135205298,0.0,72100.92436666666,72030.73073333333,43710.97730854472,30758.59235008314,0,0,144,144,1.0,50320.01436646421,349.444544211557,"0,0,12,12",28622.897529814214,0.0,S_12,12,-420.733605391084,0.0
q3_info_S_12,2025-04-27,4,True,False,unclustered,50804.20905658723,52118.757174938175,38894.67602075609,38967.76618203698,1142.7733080388787,247.70158893725673,348.89803333333236,21533.998301963897,17442.538624590758,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13,32724.09803643031,6170.577984325776,117032.52253333331,68459.05135,68110.15331666666,53013.8288940398,7,1,57,144,0.3958333333333333,19488.402946071154,135.33613156993857,"0,0,12,12",40480.320466954676,1142.7733080388787,S_12,12,1585.6444461985884,0.0
q3_info_S_12,2025-04-28,4,True,False,unclustered,61271.23226940021,61104.707551112566,37515.08194435204,38182.95408270096,190.76819384638168,812.7720453118727,0.0,20522.734855058203,16661.998472077787,10800.0,10757.129733910398,1200.0,10800.0,2.2737367544323206e-13,36342.30835229346,1172.7735920585785,117537.3008,60915.33348333333,60915.33348333332,60482.703699647085,4,1,57,144,0.3958333333333333,13210.953925193635,91.74273559162246,"0,0,12,12",40273.12765279771,261.553977197339,S_12,12,2758.045708445672,70.78578335095733
q3_info_S_12,2025-04-29,4,True,False,unclustered,52063.593296048064,53066.16711348227,33456.38898018605,33456.389052202496,127.87462737540636,455.4443445863309,1393.9626952153994,20383.35655215075,16471.935567761473,10757.129733910398,10800.0,1200.0,10800.0,1.1368683772161603e-13,32564.33557961521,892.0534005708348,117252.75871666666,69819.545,68425.5823047846,52738.59739627134,1,1,71,144,0.4930555555555556,10395.038872572552,72.1877699484205,"0,0,12,12",34143.13505487844,0.0,S_12,12,686.7460746923898,-127.87462737540636
q3_info_S_12,2025-04-30,4,True,False,unclustered,49932.964290530355,51370.81497185526,37752.20916819251,37752.20928928873,1098.5642226457708,203.023840279163,0.0,21259.732382504248,17250.231461615716,10800.0,10766.83529801414,1200.0,10800.0,1.1368683772161603e-13,31778.28242898661,5973.9267392058955,117682.88071666665,69426.02628333333,69426.02628333334,52266.35535422186,9,1,57,144,0.3958333333333333,21004.920227296363,145.86750157844696,"0,0,12,12",39993.89855773057,1232.438274017656,S_12,12,2241.6893895380636,133.87405137188534
q3_info_S_12,2025-05-01,5,True,False,unclustered,52717.79515223429,52925.12223481871,48465.381144404215,48521.493422198204,2655.804845672348,530.56324925869,590.8684666666661,20865.108958830548,17416.992394264846,10766.83529801414,10193.219589556255,1200.0,10800.0,1.1368683772161603e-13,32410.735773649445,16054.645370754764,120364.58391666666,69353.20511666666,68762.33664999998,55050.363831232375,15,1,45,144,0.3125,26297.987836558903,182.62491553165904,"0,0,12,12",48904.779793936206,2469.6440181801836,S_12,12,439.3986495319914,-186.16082749216457
q3_info_S_12,2025-05-02,5,True,False,unclustered,59672.13851878327,56149.19886915646,33981.86856788349,35871.890735099856,0.0,18877.73249004339,20438.572378486962,10507.74498891266,7965.171071619884,10193.219589556255,10800.0,3976.912148148147,10800.0,1.1368683772161603e-13,33981.86856788349,0.0,74761.02673333333,60470.70665000001,40032.13427151304,37271.46637911307,0,0,144,144,1.0,49072.10872666607,340.77853282406994,"0,0,12,12",34089.10696111258,0.0,S_12,12,107.23839322909043,0.0
q3_info_S_12,2025-05-03,5,True,False,unclustered,54373.749108320015,52165.24960015587,31256.248143305027,32461.04409984431,0.0,16403.872109454533,24948.449485476514,10240.8229222359,8295.066567011081,10800.0,10800.0,3724.5359444444457,10800.0,1.1368683772161603e-13,31256.248143305027,0.0,74894.84928333333,66027.67763333333,41079.22814785681,35761.37749070134,0,0,143,144,0.9930555555555556,47826.19444811586,332.1263503341379,"0,0,12,12",31515.065236786075,0.0,S_12,12,258.8170934810478,0.0
q3_info_S_12,2025-05-04,5,True,False,unclustered,55781.09672476678,54358.834128217655,43898.68168681524,45692.25304635866,1485.9893186814975,124.02688843593114,940.4744380721867,18158.80049489043,15113.145707832726,10800.0,10350.536325587249,1200.0,10800.0,9.947598300641403e-14,34628.27063883995,9270.41104797529,120670.08423333333,68935.4169,67994.94246192781,55720.79655846322,9,1,52,144,0.3611111111111111,22364.559717699554,155.3094424840247,"0,0,12,12",45435.78158133793,1984.511833280073,S_12,12,1537.0998945226893,498.5225145985755
q3_info_S_12,2025-05-05,5,True,False,unclustered,57941.65576246117,57656.33614651219,44602.74423209188,46304.75445906035,1255.7996897353719,0.0,0.0,20070.37256877041,16234.243532522843,10350.536325587249,10375.823268010798,1200.0,10513.033676421546,0.0,36595.995037111046,8006.7491949808355,120612.16386666667,65536.15706666667,65536.15706666667,58912.135836247566,9,1,54,144,0.375,23019.18133109148,159.8554259103575,"0,0,12,12",49064.67985127893,2208.6518684561306,S_12,12,4461.935619187054,952.8521787207587
q3_info_S_12,2025-05-06,5,True,False,unclustered,50910.38747111326,53619.095595444494,52820.200044043,52820.200157546875,3283.7772672089354,131.4283325791148,80.0609507380218,20820.888859650473,16999.587646980854,10375.823268010798,10226.192522828607,1200.0,10800.0,2.2737367544323206e-13,33737.611262914026,19082.58878112897,121017.1901,68147.10773333334,68067.04678259531,56771.44453007431,21,1,28,144,0.19444444444444445,33956.66756625719,235.81019143234158,"0,0,12,12",53126.32456695761,3118.4135519013735,S_12,12,306.1245229146152,-165.36371530756196
q3_info_S_12,2025-05-07,5,True,False,unclustered,54026.005371767285,57793.358345913,48542.393850781555,48542.39396524852,2017.785047657672,599.368563533458,0.0,21048.221998963494,16904.29311892628,10226.192522828607,10387.044411977666,1200.0,10800.0,2.2737367544323206e-13,36471.52167156032,12070.872179221233,121160.21501666665,66092.36906666667,66092.36906666667,59211.774830037204,15,1,40,144,0.2777777777777778,27673.26589475107,192.175457602438,"0,0,12,12",49403.988235543926,1991.9315977400609,S_12,12,861.5943847623712,-25.853449917611215
q3_info_S_12,2025-05-08,5,True,False,unclustered,60978.86938690419,59536.527609893565,44397.15683617454,45596.25407633174,1241.7460136710795,819.764647001271,296.2619002998417,19625.6818744741,15789.947198210562,10387.044411977666,10505.772323214844,1200.0,10800.0,3.410605131648481e-13,36521.22948415083,7875.927352023715,120445.47738333333,64618.964983333324,64322.703083033484,59958.508976563375,10,1,67,144,0.4652777777777778,17179.176087672007,119.29983394216671,"0,0,12,12",44559.65379342993,1154.963265155853,S_12,12,162.49695725538913,-86.78274851522656
q3_info_S_12,2025-05-09,5,True,False,unclustered,58858.43871540346,54699.189762261136,33470.30793707089,35861.476400982254,0.0,18865.370354899365,25187.15318274452,9907.765607950583,7760.485233333333,10505.772323214844,10800.0,3854.8568518518523,10800.0,1.1368683772161603e-13,33470.30793707089,0.0,74253.82545,65754.4396,40567.28641725548,35833.81940736178,0,0,144,144,1.0,49229.43934365448,341.8711065531561,"0,0,12,12",33157.566794036524,0.0,S_12,12,-312.74114303436363,0.0
q3_info_S_12,2025-05-10,5,True,False,unclustered,56595.639060167494,55021.68388323399,33183.89166612229,34291.64243544284,0.0,19218.92376228187,21925.420637767937,9243.653683425473,7487.35948357463,10800.0,10800.0,3910.9419259259253,10800.0,1.1368683772161603e-13,33183.89166612229,0.0,74647.98705,62526.94176666666,40601.52112889872,35802.76012095212,0,0,143,144,0.9930555555555556,48644.815215464536,337.8112167740593,"0,0,12,12",32483.056021326352,0.0,S_12,12,-700.8356447959377,0.0
q3_info_S_12,2025-05-11,5,True,False,unclustered,57213.645362605566,57477.47190068708,45007.798404555695,45932.6971562921,1390.387708754905,198.05124462951812,0.0,18543.76067824317,15358.03139676403,10800.0,10424.905280681047,1200.0,10800.0,1.1368683772161603e-13,35825.29743414509,9182.500970410605,120743.09041666666,65259.01133333333,65259.01133333333,58669.80836481247,11,1,42,144,0.2916666666666667,18098.402905460083,125.68335351013947,"0,0,12,12",44240.270841818274,1222.5572944621213,S_12,12,-767.5275627374212,-167.83041429278364
q3_info_S_12,2025-05-12,5,True,False,unclustered,50759.81679821918,55372.3175717524,40675.32418195091,40675.3242463294,840.916000149406,147.2454538911366,0.0,20758.74475694252,16623.95187226519,10424.905280681047,10636.717926079109,1200.0,10800.0,1.1368683772161603e-13,35128.56478682111,5546.759395129804,120448.60361666666,68517.40838333333,68517.40838333333,56065.98811801066,5,1,43,144,0.2986111111111111,18517.83155594652,128.59605247185084,"0,0,12,12",39726.26480880605,573.8649304736817,S_12,12,-949.0593731448607,-267.0510696757243
q3_info_S_12,2025-05-13,5,True,False,unclustered,60656.33697338989,59904.900486611325,42971.48568716974,43957.21462571398,992.1878349556075,1084.2522123044173,3115.6077298881532,18660.336606684607,15092.320993976904,10636.717926079109,10661.775323232021,1200.0,10800.0,2.2737367544323206e-13,36510.286456296715,6461.199230873026,120269.6316,67140.41883333333,64024.81110344518,59812.83610926251,9,1,79,144,0.5486111111111112,16398.394622368967,113.87774043311782,"0,0,12,12",42446.696390254765,690.382149771167,S_12,12,-524.7892969149761,-301.80568518444056
q3_info_S_12,2025-05-14,5,True,False,unclustered,58388.64582089987,55688.84189562774,40439.41563129536,42609.16107205363,818.7326264338302,98.1787457588701,0.0,18684.28959574023,15289.04260277086,10661.775323232021,10489.81084520838,1200.0,10800.0,2.2737367544323206e-13,35124.77991341744,5314.635717877916,120592.00526666667,67577.85648333334,67577.85648333334,56409.3957763027,7,1,38,144,0.2638888888888889,20693.837972757246,143.70720814414756,"0,0,12,12",47062.88743597071,1416.5980416761058,S_12,12,6623.471804675355,597.8654152422756
q3_info_S_12,2025-05-15,5,True,False,unclustered,57502.53192967275,56688.711118992374,37100.06641457554,37940.68451215679,361.24354553999797,401.36781814131155,0.0,20009.25448385949,16125.725920801762,10489.81084520838,10580.666635346632,1200.0,10800.0,1.2789769243681803e-13,35099.46248519681,2000.6039293787317,119598.30981666666,66833.25153333333,66833.25153333333,56648.58684639106,8,1,59,144,0.4097222222222222,15277.03662400079,106.0905321111166,"0,0,12,12",44057.41322203351,1023.207390872423,S_12,12,6957.346807457965,661.9638453324251
q3_info_S_12,2025-05-16,5,True,False,unclustered,49789.93864390234,48081.448369564416,29683.835441546053,31137.655105994734,0.0,15394.217510140945,27408.463610311035,12451.898355742527,9888.63763996342,10580.666635346632,10800.0,4200.267130972232,10800.0,1.1368683772161603e-13,29683.835441546053,0.0,74681.34474999999,71965.83821666666,44557.37460635563,32687.23085942347,0,0,144,144,1.0,48119.41010818407,334.1625701957227,"0,0,12,12",30174.604674941093,0.0,S_12,12,490.7692333950399,0.0
q3_info_S_12,2025-05-17,5,True,False,unclustered,56831.697574632395,53424.73957916327,32675.00813912916,34693.09093195042,0.0,17572.796847749763,23669.540844453084,9124.225282247817,7390.622478620729,10800.0,10800.0,3839.0701859691844,10800.0,1.1368683772161603e-13,32675.00813912916,0.0,75274.53043333333,64825.731349999995,41156.19050554691,35851.9427314135,0,0,143,144,0.9930555555555556,48128.67458815528,334.2269068621894,"0,0,12,12",33268.64746814732,0.0,S_12,12,593.6393290181586,0.0
q3_info_S_12,2025-05-18,5,True,False,unclustered,61678.51329281893,58475.91068866874,40013.65924785494,42239.62882967179,635.2587627908823,1176.7657735246007,824.9548735649859,19251.791253141848,15818.51054877181,10800.0,10550.48929585899,1200.0,10800.0,2.2737367544323206e-13,35948.14694609826,4065.5123017566802,120687.03700000001,67010.8689,66185.914026435,57934.40367793502,8,1,66,144,0.4583333333333333,14421.6678780024,100.15047137501666,"0,0,12,12",41058.725623478764,759.5153525469672,S_12,12,1045.066375623821,124.25658975608485
q3_info_S_12,2025-05-19,5,True,False,unclustered,55289.55854887941,54896.062213950725,39269.768212335104,39919.186145132946,892.3001008641716,775.70717697116,3943.4435935808597,18430.174834218862,14876.179839955985,10550.48929585899,10608.557935593759,1200.0,10800.0,2.2737367544323206e-13,33327.73055361256,5942.037658722547,120072.38798333332,72557.17143333334,68613.72783975246,55012.65513784373,7,1,76,144,0.5277777777777778,15088.235065954148,104.77941018023714,"0,0,12,12",37093.834682821616,448.8227377029386,S_12,12,-2175.933529513488,-443.477363161233
q3_info_S_12,2025-05-20,5,True,False,unclustered,55057.74216562326,57575.88527204214,39531.885070541866,39531.88518933179,642.6824100333255,163.0385045653282,0.0,18718.194542708945,15190.060181865472,10608.557935593759,10577.08837751462,1200.0,10800.0,1.7053025658242404e-13,35130.74250922118,4401.142561320691,120437.57771666668,65910.18289999999,65910.18289999999,58055.529177510136,4,1,63,144,0.4375,11949.61117652864,82.98341094811556,"0,0,12,12",40641.1177229187,439.6978990558079,S_12,12,1109.2326523768352,-202.98451097751757
q3_info_S_12,2025-05-21,5,True,False,unclustered,52080.48351640305,55323.699899595624,37467.489088753806,37467.48916027008,434.3107977049407,332.5488084912969,2.556278639175666,21399.375838690787,17339.08551185402,10577.08837751462,10570.876063609641,1200.0,10800.0,2.2737367544323206e-13,34830.059090321774,2637.429998432038,120283.05128333333,68920.43599999999,68917.87972136082,55425.46188880927,7,1,55,144,0.3819444444444444,17629.881724242976,122.42973419613178,"0,0,12,12",37858.537038617236,200.29178981004316,S_12,12,391.0479498634304,-234.01900789489753
q3_info_S_12,2025-05-22,5,True,False,unclustered,55481.09435723823,55165.67991585214,35489.869045668565,35858.00345537852,234.68835327321733,631.3303232807039,59.98559567455125,19401.10521448479,15508.683680981358,10570.876063609641,10800.0,1200.0,10800.0,2.2737367544323206e-13,33853.2780482346,1636.590997433964,119729.68001666667,68913.0492,68853.06360432543,54769.03794584465,2,1,86,144,0.5972222222222222,13207.438410378963,91.71832229429836,"0,0,12,12",36095.96356966601,232.6861204291257,S_12,12,606.0945239974462,-2.0022328440916226
q3_info_S_12,2025-05-23,5,True,False,unclustered,54466.780671340624,54180.17820921869,33699.729712233355,35122.09454252376,0.0,19443.410584300967,26578.531581776188,9143.616630569491,7406.329470761285,10800.0,10800.0,3898.6973888888883,10800.0,1.1368683772161603e-13,33699.729712233355,0.0,74983.38438333332,68562.43549999999,41983.90391822381,34736.76762491773,0,0,144,144,1.0,54589.39612137612,379.0930286206675,"0,0,12,12",32143.474139223355,0.0,S_12,12,-1556.2555730099994,0.0
q3_info_S_12,2025-05-24,5,True,False,unclustered,49061.28793236875,48435.51929660168,29630.96975571551,30348.728200626763,0.0,16347.984258044808,25888.319063056544,12866.918906142055,10422.204313975064,10800.0,10800.0,3944.9092807684465,10800.0,1.7053025658242404e-13,29630.96975571551,0.0,74693.81781666668,70939.31643333333,45050.99737027678,32087.53503855687,0,0,144,144,1.0,49431.75990532127,343.27611045361994,"0,0,12,12",29873.84397762566,0.0,S_12,12,242.8742219101514,0.0
q3_info_S_12,2025-05-25,5,True,False,unclustered,56257.52996543166,55533.618714127224,36246.95471705339,36878.265378062686,335.96061518028154,677.3443588657576,3281.4997789254785,17891.07088503712,14525.345876854188,10800.0,10762.690600028753,1200.0,10800.0,1.1368683772161603e-13,34267.63937623192,1979.315340821476,120319.8776,71774.86741666666,68493.36763774118,55192.23497044174,6,1,76,144,0.5277777777777778,13991.91140722136,97.16605143903722,"0,0,12,12",36324.68110461153,233.22184626357836,S_12,12,77.72638755814114,-102.73876891670318
q3_info_S_12,2025-05-26,5,True,False,unclustered,54637.46338204476,59546.44865664527,38882.02646313913,38983.744764387055,207.8119260599876,1299.4622763862346,0.0,20519.492967691225,16644.527611372203,10762.690600028753,10736.314702759522,1200.0,10800.0,2.2737367544323206e-13,37482.78424436513,1399.2422187740015,119407.96936666666,64828.13641666666,64828.13641666666,58454.79830631902,3,1,62,144,0.4305555555555556,19591.68854822813,136.05339269602868,"0,0,12,12",38987.769761195035,91.25556837421493,S_12,12,105.74329805590241,-116.55635768577267
q3_info_S_12,2025-05-27,5,True,False,unclustered,52287.717687635406,54910.33655076671,36573.11075613058,36584.541082286225,379.77089534025,1675.0731626615996,150.50733333333434,21480.76625514955,17406.606605037523,10736.314702759522,10728.330326796873,1200.0,10800.0,2.2737367544323206e-13,34172.98099589363,2400.129760236955,120046.82734999999,70656.46005,70505.95271666665,53615.03428344536,4,1,70,144,0.4861111111111111,17495.12591030756,121.4939299326914,"0,0,12,12",38018.8796572885,334.47803478935873,S_12,12,1445.7689011579132,-45.29286055089125
q3_info_S_12,2025-05-28,5,True,False,unclustered,60490.45134747081,58431.754336026584,36714.61178218709,38053.72724444783,104.21253054002204,757.9436732925669,1887.28297994579,18696.912670765483,15079.996557437225,10728.330326796873,10800.0,1200.0,10800.0,2.2737367544323206e-13,35991.637312404804,722.9744697822808,119921.84721666668,67648.02311666666,65760.74013672088,57778.02319327404,2,1,101,144,0.7013888888888888,9248.364144546758,64.22475100379694,"0,0,12,12",36205.661708097265,0.0,S_12,12,-508.950074089822,-104.21253054002204
