日期,月份,现金费_元,计划购电量_kWh,最终合同量_kWh,调整量_kWh,应急购电量_kWh,充电量_kWh,放电量_kWh,弃购量_kWh,弃光量_kWh,日末储电量_kWh
2025-07-02,2025-07,58183.00369665046,73448.41576853914,75177.43038081215,1729.0146122730255,2329.251545499291,18058.9840408047,14653.478013566119,523.2068284531647,673.2027039530485,10516.331610944775
2025-07-03,2025-07,66065.52416091911,83344.81789162553,84414.44755706807,1069.6296654425391,2752.8401968269977,21179.338701545938,17046.05504558806,1484.874752836084,1788.7104117677732,10637.67528057161
2025-07-04,2025-07,33842.614035435225,40825.47100006164,41506.00917202451,680.5381719628685,2282.9050076201534,20175.84329710582,16427.087212258346,353.5065528144946,10805.784075316029,10543.615123235348
2025-07-05,2025-07,34803.534250946046,42489.077240847626,43690.508525861514,1201.4312850138863,1951.576602004903,19590.554118109358,15758.135124934062,652.7534123978717,12366.832755626587,10666.074801829256
2025-07-06,2025-07,64906.1581092634,79840.46275529396,86591.01579242718,6750.553037133214,1217.6468965150623,18386.157219858185,15071.255553681976,2805.040735884937,1894.738736881089,10467.776795610542
2025-07-07,2025-07,57687.885825084544,80851.89308699331,78796.3988098231,-2055.494277170201,1810.6814896367928,19990.630022446574,16013.335232473459,2223.2222714323207,997.0804713878031,10666.749113064174
2025-07-08,2025-07,64609.01068750932,100902.31180466269,97547.97867342937,-3354.33313123331,0.0,23511.220317513933,18924.162658944042,13368.3115876075,4021.2224105853265,10800.0
2025-07-09,2025-07,63405.05955440046,100840.5501684934,96698.21381085916,-4142.336357634238,0.0,22442.110808382015,18178.10975478943,13855.531031288943,4519.956709310978,10800.0
2025-07-10,2025-07,61801.31634131108,94157.49870280719,94071.3464195013,-86.15228330589434,0.0,23160.463294381327,18759.975268448878,12285.87699099298,4531.358019242528,10800.0
2025-07-11,2025-07,33478.239462069265,56223.85283497517,54856.69707516035,-1367.155759814815,0.0,18457.065223851547,14950.22283131975,9768.577953100483,9062.499579528072,10800.0
2025-07-12,2025-07,35496.01940229943,53860.59492985415,55948.067624698844,2087.472694844686,0.0,18197.772457231837,14740.195690357785,10195.19607876123,11211.051445730238,10800.0
2025-07-13,2025-07,61673.85047703512,99478.04879633867,91490.15586863729,-7987.892927701378,0.0,22216.26578993668,17995.175289848714,12998.333081465316,5003.011887084008,10800.0
2025-07-14,2025-07,60728.122842559176,95488.43876951962,93214.74549752407,-2273.6932719955385,0.0,22428.38035904869,18166.988090829436,12808.056451915945,4337.617560722225,10800.0
2025-07-15,2025-07,61009.41499287306,98592.08505072384,93267.21564899247,-5324.869401731375,5.046196815920894,22808.752638745165,18475.089637383586,12335.568463779038,3853.979797334441,10800.0
2025-07-16,2025-07,60866.41817140457,94564.96102350697,93235.28213763183,-1329.6788858751247,0.0,22620.047520835164,18322.238491876487,12187.788385531148,4615.12133980868,10800.0
2025-07-17,2025-07,61814.49347434001,92385.50057549756,93820.77371060342,1435.2731351058437,0.0,21232.369192215912,17198.21904569489,13910.58043483185,3155.627062583869,10800.0
2025-07-18,2025-07,33708.044294181855,57043.161179334296,53995.02453842279,-3048.1366409115126,56.02449284207546,17941.17224777677,14532.349520699187,9626.082039258636,9741.896164928647,10800.0
2025-07-19,2025-07,34321.01826535517,56175.921439189886,55616.94370113856,-558.9777380513226,0.0,18830.47399178109,15252.68393334268,9984.951976408534,14871.382616291627,10800.0
2025-07-20,2025-07,62240.19411335319,97506.61010160281,95297.44831717011,-2209.16178443269,0.0,22481.323703843547,18209.872200113277,14086.162148664731,4849.856448108449,10800.0
2025-07-21,2025-07,64082.06799908656,99135.30645471261,98226.99182667234,-908.314628040273,0.0,22866.557704826795,18521.9117409097,15385.268650769718,4507.327861985534,10800.0
2025-07-22,2025-07,65391.9839831084,93806.1949959003,96728.0704470682,2921.8754511678967,37.80134963182741,20451.99504015525,16566.115982525756,14516.359528598663,4568.488593805203,10800.0
2025-07-23,2025-07,64434.69541623742,104785.29630994862,94985.13310025183,-9800.16320969678,22.191193442005556,23047.8451466845,18668.754568814446,13358.225135965049,3053.4614631920795,10800.0
2025-07-24,2025-07,64158.09766699563,103093.62891388714,96199.4273774435,-6894.201536443629,0.0,23333.924789964873,18900.47907987155,14001.76737827372,4147.74228907647,10800.0
2025-07-25,2025-07,31583.72355000156,52670.71264124272,52359.11307790938,-311.59956333333514,0.0,19285.39791075558,15621.172307712022,9672.609669678544,12516.958238520623,10800.0
2025-07-26,2025-07,32642.040761509597,53414.729003395725,53747.889599043876,333.16059564814964,0.0,18830.20369434987,15252.464992423402,10199.065700426008,11501.993630024728,10800.0
2025-07-27,2025-07,63226.1049307484,94616.13778330799,95345.64192521582,729.5041419078402,31.477903843352124,22479.71628069318,18208.570187361474,13724.539760989708,3696.244174737774,10800.0
2025-07-28,2025-07,64142.29457159538,97364.72263061878,98776.27487889284,1411.552248274059,0.0,23282.315483942748,18858.67554199363,13497.135314241601,2900.6223893687834,10800.0
2025-07-29,2025-07,68050.89712558461,95130.8498943414,100805.60662296001,5674.756728618594,0.0,20189.093922018867,16353.166076835287,17342.66265747338,3557.770170303046,10800.0
2025-07-30,2025-07,68806.26026961367,87864.60973401746,97206.10568629083,9341.495952273368,0.0,17402.052271089815,14095.662339582748,16120.151221380753,3676.3104834030073,10800.0
2025-07-31,2025-07,64469.5245675773,92230.35353354261,96707.89625820529,4477.542724662684,19.287217350356975,21172.33994071911,17149.59535198248,14850.344030257074,3159.098589895284,10800.0
2025-08-01,2025-08,30842.579277274705,51731.21272759863,50988.21063374137,-743.0020938572543,0.0,19120.516974451435,15487.61874930566,8451.166259935764,17652.78648199317,10800.0
2025-08-02,2025-08,31218.74951179745,52323.38812429374,51185.727405975646,-1137.6607183180913,0.0,18719.123695251143,15162.490193153426,9169.73449125101,17532.334479293597,10800.0
2025-08-03,2025-08,51029.6025127753,77537.45788152845,78206.61122363099,669.1533421025345,26.678990616086594,19460.103666811516,15762.683970117327,8520.946609981856,3175.4439242377057,10800.0
2025-08-04,2025-08,55158.49238254069,81320.95917202989,80813.10694141133,-507.8522306185682,84.14783670591771,17021.701933325472,13787.578565993628,8104.294880187428,4143.181447264647,10800.0
2025-08-05,2025-08,54385.88762823882,78366.75002339813,80990.37558759908,2623.62556420095,50.83485432719243,17825.952172575653,14439.021259786281,8466.077702288583,4035.892093514979,10800.0
2025-08-06,2025-08,54726.861793659264,84700.02373330755,83743.06723012269,-956.9565031848558,56.44069699552904,21755.61004038475,17622.044132711642,7622.677408431554,3928.8653443468907,10800.0
2025-08-07,2025-08,52773.74731676591,84573.9619250058,76564.79981348524,-8009.162111520585,172.580000640342,20142.825686531647,16335.85002402807,6431.591938662104,3110.8269629598917,10777.598646736187
2025-08-08,2025-08,27298.732797312325,46353.82906140885,46395.89821155518,42.0691501463354,14.405036648038944,19158.890709457053,15498.540256722783,5275.950634286399,21698.830911182544,10800.0
2025-08-09,2025-08,27460.376596452275,45450.26570575783,45602.47952735183,152.21382159399928,128.39901442241788,19307.017878248866,15643.333705827103,4592.169417318762,18553.09595203372,10794.834195060532
2025-08-10,2025-08,50426.26538691921,78817.85164174822,77875.90746097249,-941.9441807757299,39.176185468007134,20309.130116770095,16453.427211636943,6143.628538693822,2611.133152613519,10791.465509445905
2025-08-11,2025-08,53181.583642631886,77471.33028890938,80563.48101961469,3092.1507307053066,159.12412196006665,20065.936706871827,16245.727691067495,7568.191441362099,4772.951351074984,10800.0
2025-08-12,2025-08,53007.49894887943,81802.88369710709,80855.05375811413,-947.8299389929567,205.81993752057917,20373.99386235801,16502.935028509994,6467.836895396984,2961.4343163897047,10800.0
2025-08-13,2025-08,52732.226268620754,74594.91447636021,78429.23606628305,3834.3215899228326,178.20436276209298,17076.54154617611,13831.998652402652,6666.269412511874,2575.648672759806,10800.0
2025-08-14,2025-08,55065.6598932825,76743.48707360878,80420.4451933379,3676.958119729131,127.14693897733366,17004.005702642185,13773.24461914017,6911.908256861056,4478.631808618834,10800.0
2025-08-15,2025-08,27074.21838957855,46076.74961189838,45066.46212717046,-1010.2874847279184,73.76808708255368,20250.468580381043,16402.879550108642,3979.7715583546405,20153.14274229264,10800.0
2025-08-16,2025-08,28483.009364984217,47480.81753971393,44790.0788766062,-2690.7386631077106,183.0439760708418,20357.930032415352,16489.92332625644,4390.669060165186,19785.16671968628,10800.0
2025-08-17,2025-08,51262.64859198638,79435.1722761525,77205.6921887139,-2229.4800874385846,183.5493011005494,20478.983690301226,16587.976789143995,6500.042466496322,3832.798505494236,10800.0
2025-08-18,2025-08,51286.17293091597,76481.44250465778,77347.10058731624,865.6580826584495,155.06372292879033,19439.357454909517,15745.879538476715,5938.9578456872105,3475.6129314583454,10800.0
2025-08-19,2025-08,52728.52072758794,75809.30187947727,77392.6389828297,1583.3371033524254,309.8684897034768,18196.332492949055,14739.029319288737,5953.254814646383,3974.2894342264676,10800.0
2025-08-20,2025-08,54940.73203310977,84833.13425265122,83441.40969769316,-1391.724554958051,105.73480419627774,21900.17126488948,17739.13872456048,6219.172802565524,2516.2480923282537,10800.0
2025-08-21,2025-08,52615.8070834651,80430.02337975104,78747.78624464036,-1682.2371351106854,231.6540021306943,20470.14333465189,16580.94905966528,6025.789123672268,3220.0383647788426,10799.85226822528
2025-08-22,2025-08,28127.90270027009,45752.766862607,45544.76260608589,-208.00425652111358,233.85748770863148,20158.65775318961,16361.944195802665,3525.301864008943,17226.035272398636,10762.706250759637
2025-08-23,2025-08,27840.917433103867,45055.53036309022,46188.14101203741,1132.6106489471938,35.88286102267436,19498.351126288333,15760.10003797722,4298.227836326509,15657.538798422467,10800.0
2025-08-24,2025-08,51306.84419845383,75697.50768190478,76886.71425348773,1189.2065715829578,85.02891349115902,21123.946784174892,17139.755523647622,6347.11217023391,2906.8502528843915,10767.379301704485
2025-08-25,2025-08,58325.5851713582,97923.703424712,84014.27176731825,-13909.431657393767,118.01267921145494,22343.87259318053,18069.178172010266,6882.3911556256135,2202.1118530671583,10800.0
2025-08-26,2025-08,53017.64044358466,76099.24675495164,78355.09916813852,2255.852413186868,0.0,17499.681252363196,14174.741814414185,6726.236985038614,2775.104361817561,10800.0
2025-08-27,2025-08,58202.58392562048,77018.69371486704,82331.43568127087,5312.741966403835,65.52351878854131,15439.91235351163,12506.329006344426,7665.8837243736825,3883.34326185186,10800.0
2025-08-28,2025-08,58373.954237934595,76192.03637109285,82468.00187405907,6275.965502966221,443.0120882864925,17762.215302363198,14419.098688768965,7504.964167096139,1295.1381983218598,10764.773006828027
2025-08-29,2025-08,29259.877705718158,48549.84578259665,47866.245779238016,-683.6000033586319,92.56672359340087,19513.24816586462,15774.026720495567,5927.468084892586,15736.902622569783,10800.0
2025-08-30,2025-08,27949.951186148566,46836.95049481037,46418.81663981,-418.1338550003701,50.915340039217746,19596.07715982644,15884.330088309416,4038.2505489313644,20207.0145260675,10787.213790166667
2025-08-31,2025-08,54666.50105751185,75240.25845965242,79856.66000372154,4616.40154406911,64.02017439811557,17098.622424282967,13850.1912849681,6433.309566040932,3592.3163894305326,10786.872544278995
2025-09-01,2025-09,52780.562042959486,84674.96154630676,80148.39676038921,-4526.564785917554,0.0,20715.44069080649,16767.692249404357,16804.89447446282,5821.619311190928,10800.0
2025-09-02,2025-09,53823.20166212426,75020.81560970537,78592.56564622285,3571.750036517478,28.829091460552032,16811.392854526242,13617.228212166256,16356.588005344962,5012.88623997846,10800.0
2025-09-03,2025-09,51568.14011899222,79160.79706414742,78905.7673711428,-255.0296930046145,9.322408461603544,19504.12670069646,15798.342627564136,15312.747589558188,4348.840866913904,10800.0
2025-09-04,2025-09,50185.82804896135,77568.04314128037,77104.10087709085,-463.94226418952263,3.1873519188751516,20821.889677638996,16865.730638887588,14946.235580623743,4279.3280596345885,10800.0
2025-09-05,2025-09,26618.453946807,45577.07711969208,44544.668497655046,-1032.4086220370361,0.0,17753.885316846976,14380.647106646047,11768.548737183133,22578.619883604315,10800.0
2025-09-06,2025-09,27197.882649629977,46155.93327687186,45662.08502770519,-493.8482491666667,14.654507754865648,17313.737654933266,14024.127500495946,12798.51283114276,21867.53284987997,10800.0
2025-09-07,2025-09,54536.29572543273,73759.93337999194,78092.42486302753,4332.491483035574,32.51599328146381,15587.879669084743,12626.182531958642,15810.866460921396,4391.393641594829,10800.0
2025-09-08,2025-09,46910.79807939954,69950.7195226358,70976.04845212007,1025.3289294842778,132.53647136319347,19670.33099961398,15965.59445493546,5495.947089356057,2512.3317561153654,10763.74850527985
2025-09-09,2025-09,43713.45689336078,61662.37132142202,64791.92554281125,3129.5542213892404,264.51267048338445,18857.852117705355,15252.16803240861,4306.148903395125,4041.7709579361067,10788.962041871773
2025-09-10,2025-09,47614.48350673955,71992.98607517531,71735.96439514055,-257.0216800347648,117.12267262242491,20261.90817210294,16406.697879504954,5852.115117521328,829.763007643664,10795.01508620336
2025-09-11,2025-09,43852.04919744442,70797.09878617247,64044.24064844861,-6752.8581377238625,326.7789976224948,20620.280902761613,16714.768935030108,4498.130402847073,2471.2914921592037,10781.302415322025
2025-09-12,2025-09,21620.47451324271,36756.692805617626,37035.20770808241,278.51490246478875,189.25486799865593,19446.756861423757,15735.045231543067,3807.587086838384,18153.507659361985,10800.0
2025-09-13,2025-09,21045.45315831158,36880.68601763314,37032.3329244248,151.64690679166085,109.88903437094211,19835.212708862113,16066.52229417831,3731.0686413676185,21635.361419410983,10800.0
2025-09-14,2025-09,47740.67221481528,75228.47028634729,71677.42515023521,-3551.045136112062,148.63860407763286,20322.807594157934,16487.540885083217,5028.209544534316,2863.2627507038287,10771.036962427454
2025-09-15,2025-09,42814.15527781869,63907.782644355364,65180.15787436286,1272.375230007506,196.3380918593777,20844.100416538793,16860.905072664526,4908.9345602234935,1417.3354287911498,10796.38836768512
2025-09-16,2025-09,45953.04662970405,75768.09021982228,70978.80006027294,-4789.2901595493295,104.02136365205459,21531.710861798387,17469.559958759048,4478.805541073476,3050.0949964788465,10764.305966904725
2025-09-17,2025-09,45287.90028224445,71660.42762515103,70677.71504464989,-982.7125805011392,28.04016572685662,21047.38404666661,17061.0194240735,4985.626242546019,1773.6459452376166,10750.263359934124
2025-09-18,2025-09,50770.24717535192,64254.04561855145,71499.30672434652,7245.261105795069,93.82794709724772,14117.573153447087,11390.47127823285,5282.72084832203,4627.260831240834,10800.0
2025-09-19,2025-09,21250.54346847381,37571.26474315292,37224.47542668189,-346.7893164710283,99.03207182985282,19874.03575277847,16097.968959750564,3670.76674908712,13775.321639730055,10800.0
2025-09-20,2025-09,21895.601837711387,37457.16993230142,37080.84837505943,-376.321557241992,176.16185030742227,19886.968680141625,16117.731813825643,3374.3765459315146,14467.963079786023,10789.680907876753
2025-09-21,2025-09,45876.308791387375,71626.23032929728,70768.70552733555,-857.5248019617387,40.813266425609285,18731.538358371265,15163.258887369804,6043.082328048718,2910.6695113776477,10800.0
2025-09-22,2025-09,46352.65443652907,75206.93769258182,69577.85990041369,-5629.077792168125,216.72728657466777,21135.19773228541,17128.622086037198,3666.719251721529,1507.2724056852787,10789.875641237772
2025-09-23,2025-09,46614.45491621104,74331.97776146355,72922.28275956365,-1409.6950018999212,101.80778751731879,21572.26227339518,17464.42051856409,5709.3001354364615,1090.333073480081,10800.0
2025-09-24,2025-09,49088.83676028233,64904.9653950635,69783.27136143799,4878.305966374488,154.7277253292798,16529.190685821835,13388.644455515689,4233.678321338428,1500.5494351226898,10800.0
2025-09-25,2025-09,49241.74520055141,70571.16701593013,72869.77845404402,2298.611438113891,231.6805961832875,18206.12914271046,14786.773832253593,5346.266408182921,4000.3884315875266,10755.767525935426
2025-09-26,2025-09,21403.77379972914,38460.60485331772,37353.56594059553,-1107.0389127221915,59.010243609198334,19773.384987984875,15983.62840765335,3862.4876008072106,12066.088503066,10792.22689550698
2025-09-27,2025-09,23204.36964224701,37317.776981791954,37926.445712099085,608.6687303071299,379.70488125576503,20142.349638023028,16358.325944830622,3273.65665750391,13447.167992658535,10744.423853249238
2025-09-28,2025-09,51531.89032544335,70886.11540003947,74658.66840229284,3772.553002253351,201.70460042164478,16524.48322888756,13361.391756438732,6190.072900474955,2019.5794631240365,10770.467918760563
2025-09-29,2025-09,49670.21524401758,75243.7780384594,71694.4280038439,-3549.3500346154856,402.4018756034469,20300.957465114683,16456.669746410003,4992.498642761067,500.15191798161015,10756.141030241542
2025-09-30,2025-09,50700.95996270404,74025.93406124428,76126.28796326258,2100.353902018309,149.16107949456577,20931.474175062507,16915.02100901802,5960.240904718572,876.5802053274306,10800.0
2025-10-01,2025-10,42951.504920694824,70224.93184758694,66792.66846523379,-3432.2633823531505,1.1631172718550005,20212.128187593968,16371.823831951117,8897.58882328714,4394.416870242312,10800.0
2025-10-02,2025-10,45222.22555796078,76961.93883867425,66946.6678785085,-10015.270960165748,13.460786132528924,19991.19540672985,16192.86827945118,8490.13871836825,2940.8797023274483,10800.0
2025-10-03,2025-10,20417.635161297752,36031.43036933873,36610.180656347824,578.7502870091015,1.532552115531019,18698.838360714617,15146.059072178847,6112.779341897967,19129.00087802962,10800.0
2025-10-04,2025-10,22625.03123512929,39054.85647771761,39058.9568919021,4.100414184487988,138.93378663197433,17807.970581669873,14424.4561711526,6865.529474668687,15852.864360014777,10800.0
2025-10-05,2025-10,46612.041953203705,75512.98596651554,68295.97393567057,-7217.012030844966,86.77907305555603,19520.00900607946,15811.20729492437,7819.186418694156,2118.803812210208,10800.0
2025-10-06,2025-10,47432.03684131704,65686.59436314667,69464.71666920335,3778.1223060566817,145.8808493273404,16468.817972423898,13339.742557663365,7401.02978048173,1347.3830732884303,10800.0
2025-10-07,2025-10,47799.34066556414,69563.52504741422,72419.08484183988,2855.5597944256556,76.68665105403028,19217.971330680375,15566.556777851103,8736.73766087725,2336.0562791873986,10800.0
2025-10-08,2025-10,42488.186203297926,63985.714043737884,65536.13969239261,1550.425648654726,210.13718088689237,19646.654803377696,15913.79039073594,4162.552713587571,1372.3640803835,10800.0
2025-10-09,2025-10,43733.72495660919,74242.63602944106,64714.405260338666,-9528.230769102394,213.36970584313758,21007.810900617304,17016.32682950002,4049.522342771373,1126.7868689598113,10800.0
2025-10-10,2025-10,19677.97794063769,35303.54606787602,34882.075586676896,-421.47048119912813,306.2516317981291,19479.07800721762,15792.197683539045,2720.8491446457483,19436.986833484032,10784.283891452478
2025-10-11,2025-10,19306.566795533094,36193.988193086436,36283.18809085783,89.19989777138915,58.68643017528192,19658.39273910617,15909.15362098323,3416.383825092479,15069.937994484362,10800.0
2025-10-12,2025-10,44435.643264316896,67628.78871036512,68108.77582702955,479.98711666443717,358.9447274627522,18849.400697957288,15268.014565345406,4609.996121386862,1761.3823171602285,10800.0
2025-10-13,2025-10,44124.85409700192,69846.0426780669,66753.96185484617,-3092.0808232207246,216.89395352176552,20592.976452943527,16680.31092688426,4505.17620878444,1525.618773524232,10800.0
2025-10-14,2025-10,46518.97741210321,72240.15120347816,69741.48679572239,-2498.6644077557835,163.06266840524577,20114.041152792808,16310.805414172477,4406.38207851162,921.1023636623444,10779.519910655223
2025-10-15,2025-10,45749.31199089163,75496.223088434,71797.42655238151,-3698.796536052486,73.27112079077996,21235.366806286867,17182.215032682067,4866.2759604042985,1031.2462891631972,10800.0
2025-10-16,2025-10,47436.459908844496,71356.75581228704,73293.87164633811,1937.1158340510945,110.38275364549189,20630.579141546623,16710.76910465277,4584.7129735917815,1933.2584394979774,10800.0
2025-10-17,2025-10,21817.13741306409,34944.219588170505,37098.39970477391,2154.180116603404,76.27137461560666,19106.204131622002,15476.025346613824,3702.217569232649,13838.07540848202,10800.0
2025-10-18,2025-10,20152.23197500233,36830.689472282946,36079.603650702884,-751.0858215800587,156.2806123660871,19593.44214689762,15870.688138987072,3561.3117351058936,12875.225253385866,10800.0
2025-10-19,2025-10,47469.57883113421,73580.46197259115,73164.24571210648,-416.21626048466544,242.47295151913713,20666.64175912528,16739.97982489148,4634.308751740993,960.0254443174949,10800.0
2025-10-20,2025-10,48374.2214207746,77684.70939016079,75629.90306793016,-2054.8063222306264,112.0038543514454,21746.48381267146,17614.651888263885,5624.211664437973,1545.0809667693902,10800.0
2025-10-21,2025-10,49580.51064550842,76545.72562398587,77547.11026187283,1001.3846378869674,133.93142348477636,21043.3366190367,17045.102661419725,5716.623692430207,1503.6026853104345,10800.0
2025-10-22,2025-10,50424.039464373316,73085.59169669407,75648.98135158839,2563.389654894312,96.5873000968561,19666.9850173125,15930.257864023131,5182.112128996162,1271.8326693997137,10800.0
2025-10-23,2025-10,51218.04018664371,84358.495396093,73438.72191310867,-10919.773482984332,298.52362039929693,21491.291362224503,17452.318648501852,5130.152491985148,1188.6232944668404,10750.697060999999
2025-10-24,2025-10,21605.497725508416,36683.40977297744,37654.67023147744,971.2604585000006,146.99216596263574,19433.81808969773,15697.020007555166,3343.953809902828,12300.859788728016,10800.0
2025-10-25,2025-10,22147.77468009528,36557.23046523638,37580.30288080186,1023.0724155654766,266.8499361099484,19071.492685189874,15447.909075003803,3275.5186522100003,11549.617821182395,10800.0
2025-10-26,2025-10,50244.94297185844,78045.8546834646,74557.4533028255,-3488.4013806390954,142.93059788438683,20160.89349485727,16330.323730834392,5504.28467993557,821.2174400847753,10800.0
2025-10-27,2025-10,51939.42087482425,71261.5956281972,75864.86153962841,4603.265911431212,48.09650218371253,16921.90702407023,13706.744689496885,6606.22159791288,2538.9924426592315,10800.0
2025-10-28,2025-10,51334.12612345202,70826.09502173343,76098.10902140575,5272.013999672297,15.15840139091691,17535.794063362166,14203.993191323358,5541.510230943036,1267.5346198148136,10800.0
2025-10-29,2025-10,52436.452175354,79224.36009273083,81163.8092013952,1939.449108664377,145.70195158505874,22362.5522621582,18113.667332348145,5939.357196873914,1809.0122262963032,10800.0
2025-10-30,2025-10,49874.54861190506,69721.64615601092,73976.45802234407,4254.811866333164,105.19865963013638,18518.058431282698,14999.627329338988,4946.4339442462015,828.9739857843085,10800.0
2025-10-31,2025-10,21391.31347557005,38739.45836390757,38238.8734394196,-500.5849244879734,129.16280565739848,19924.675719235216,16138.987332580527,3817.6625902981336,6860.393201457509,10800.0
2025-11-01,2025-11,21778.84119432742,37731.07546774245,38397.69405318041,666.6185854379579,149.34313948241578,19241.580583010997,15585.680272238911,3966.564293523138,8380.534155034265,10800.0
2025-11-02,2025-11,53847.3795866936,76659.42051900833,79635.731086901,2976.3105678926627,135.92842700772144,19728.1326065935,15979.787411340738,5297.77308370411,1929.1573016185157,10800.0
2025-11-03,2025-11,51062.89246789462,81949.83469968759,80290.25401887887,-1659.580680808709,144.1445906529391,22069.108923367625,17875.97822792778,5370.504927980863,1365.8327027777755,10800.0
2025-11-04,2025-11,52213.6538932847,75949.2129470956,78896.06329715208,2946.8503500564793,198.0493443170962,20665.636255874488,16739.165367258334,5123.21973776043,2464.3499817592583,10800.0
2025-11-05,2025-11,52545.49236924114,84780.01711177215,80181.66810753335,-4598.349004238802,229.51135916666652,22418.531673331046,18159.01065539815,5074.35740601792,1399.2809760825335,10800.0
2025-11-06,2025-11,53695.79167007373,78566.10255892159,81617.28005291324,3051.177493991666,117.92343527777729,21034.842683189298,17038.222573383333,5307.823908292474,1061.1749200925938,10800.0
2025-11-07,2025-11,21245.287438456224,37938.755710256395,38398.917618882784,460.16190862639314,113.25713656853661,20185.637602747494,16365.104991275475,3363.6595346623335,8009.520825983638,10783.623852166667
2025-11-08,2025-11,23100.302773182604,38346.0619828221,39694.16878121377,1348.1067983916623,130.56383564814772,18430.17404463613,14913.702443105267,3817.0702291029875,8699.983686228068,10800.0
2025-11-09,2025-11,52518.85840189896,81558.16769021624,82495.36034833445,937.1926581181954,18.177142577531754,22365.05206686711,18115.69217416236,5379.78686792945,1537.573546944443,10800.0
2025-11-10,2025-11,56032.97299643434,82381.26319129861,85291.79281230218,2910.529621003578,59.959282962963485,21528.429143368765,17438.0276061287,5753.949819581571,1648.9576384435186,10800.0
2025-11-11,2025-11,52759.26707191837,84331.01213182494,81801.82930392443,-2529.1828279005017,76.57679442525819,22144.34728807588,17936.921303341463,5097.120261959117,1014.8401849894929,10800.0
2025-11-12,2025-11,54368.073294814065,80992.02443149438,82758.72989900828,1766.7054675138886,82.53752212962914,21669.62412130658,17552.395538258337,6154.8996076091,1613.1514804805586,10800.0
2025-11-13,2025-11,54513.3310620849,78796.72128875286,81870.23108708939,3073.5097983365386,187.11724774134947,20162.024148976234,16331.239560670749,4444.674197602215,1386.0182322563726,10800.0
2025-11-14,2025-11,25346.606837126656,38952.371428095554,41254.82484733177,2302.453419236218,50.69798129629615,17503.248885193963,14177.63159700712,3599.561368731899,6781.888871709322,10800.0
2025-11-15,2025-11,22159.982155104866,41022.1613053567,40735.719614313086,-286.44169104361043,94.42895462962987,18194.920318403296,14737.885457906676,3253.2707135812216,5907.956078198206,10800.0
2025-11-16,2025-11,55932.82160299836,81657.70578435181,84770.32902334441,3112.623238992594,129.94587760116775,21986.220916652943,17808.838942488885,4781.307872615782,1507.0406708324124,10800.0
2025-11-17,2025-11,58624.34062162509,78681.55118340718,84564.0894362673,5882.538252860111,90.69047955322213,18287.66430588495,14816.005592218999,7597.195744697044,890.1711241241911,10796.669439497571
2025-11-18,2025-11,55087.041487044626,82570.01993882284,84479.21493954748,1909.1950007246467,117.24162259259208,22476.38624977565,18219.208602866092,4952.2255094897855,496.50157240740674,10781.85195
2025-11-19,2025-11,58870.718978012264,81308.26371530286,86326.02408649915,5017.760371196309,181.10894965731268,20874.590016711238,16895.302605936104,6198.670750381353,960.8632749999998,10796.424514
2025-11-20,2025-11,55651.76385914226,81715.62267948347,84694.34439266362,2978.7217131801744,86.80119851851833,21491.41993250228,17422.752734721656,5298.537307129726,620.8650529384663,10780.08830356132
2025-11-21,2025-11,22853.586535513372,39188.284182596886,40516.7289443019,1328.4447617050146,93.2463954867124,18819.00821969226,15246.130657138632,3521.4105638834994,4651.303146684821,10777.050526685878
2025-11-22,2025-11,22895.785472179406,43101.130103939395,41686.514961628185,-1414.6151423112142,95.3089899160096,18270.03914368977,14780.353970833332,3343.964934726849,4728.344360627572,10797.47023285853
2025-11-23,2025-11,56546.38077107307,83129.82249790426,85919.90832491445,2790.0858270101844,93.99187490592908,22150.713874406156,17939.801447841666,5089.75620033886,1481.1352895836985,10800.0
2025-11-24,2025-11,54250.10498075884,81099.93027693365,82798.87054784206,1698.9402709083938,250.17814443074906,22261.622178583373,18031.913964652533,3911.208874849678,746.1879034922949,10800.0
2025-11-25,2025-11,57791.75623550398,93172.5520653261,86914.11331978299,-6258.438745543122,145.14425870156708,23508.29474390644,19041.71874256422,4753.444673370145,1670.576437105532,10800.0
2025-11-26,2025-11,57672.55593180284,88468.08732681899,88681.90484159975,213.81751478077445,149.51697913420398,23955.71688181827,19404.1306742728,6058.60943957259,1463.5592902825729,10800.0
2025-11-27,2025-11,56613.24720641122,85652.77837092464,87339.52200107575,1686.743630151108,29.018513055555758,23033.07333056584,18656.78939775833,5466.274400645103,1745.0894473453677,10800.0
2025-11-28,2025-11,23198.428951973474,40321.65400326581,41090.622840393844,768.9688371280342,190.172127409211,19433.1645827501,15750.22936526268,3491.447498112496,3185.1737022031416,10789.593274183228
2025-11-29,2025-11,25394.23264654744,50239.89200220893,45072.86637420846,-5167.0256280004705,61.59989134725336,18102.682323073903,14675.283475688011,4466.512341162249,2311.1049770075747,10776.136836407506
2025-11-30,2025-11,59412.924884849315,88247.57046685071,90190.21606115402,1942.6455943033118,187.79491058492818,23362.960089499225,18902.520825261126,5024.945122848113,647.7984679860776,10800.0
2025-12-01,2025-12,74330.22158645611,91980.19241138219,88872.4199183934,-3107.772492988789,4071.757580210841,23490.3119285825,19034.03411460746,2072.546738147726,116.42521314814815,10792.353941715963
