date,slot,base_contract_kwh,risk_reserve_kwh,contract_kwh,actual_load_kw,actual_pv_kw,pv_to_load_kwh,contract_to_load_kwh,pv_to_charge_kwh,contract_to_charge_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_contract_kwh,soc_start_kwh,soc_end_kwh,cash_cost_yuan
2025-03-16,138,1363.1416666666664,27.059999999999945,1390.2016666666664,3247.77,0.0,0.0,541.295,0.0,833.3333333333333,833.3333333333333,0.0,0.0,15.573333333333153,6210.453050820109,6960.453050820109,589.0284461666665
2025-03-16,139,1368.9417166666665,24.014149999999972,1392.9558666666665,3339.596,0.0,0.0,556.5993333333333,0.0,833.3333333333333,833.3333333333333,0.0,0.0,3.0231999999998607,6960.453050820109,7710.453050820109,591.7276521599999
2025-03-16,140,1382.6647833333332,24.588633333333366,1407.2534166666665,3443.1879,0.0,0.0,573.86465,0.0,833.3333333333333,833.3333333333333,0.0,0.0,0.05543333333321243,7710.453050820109,8460.45305082011,596.6754486666665
2025-03-16,141,1397.8449999999998,23.08833333333329,1420.9333333333332,3451.17,0.0,0.0,575.1949999999999,0.0,833.3333333333333,833.3333333333333,0.0,0.0,12.404999999999973,8460.45305082011,9210.45305082011,599.6338666666666
2025-03-16,142,1405.9643333333333,15.25690000000001,1421.2212333333334,3416.1304,0.0,0.0,569.3550666666666,0.0,833.3333333333333,833.3333333333333,0.0,0.0,18.532833333333542,9210.45305082011,9960.45305082011,602.5978029333334
2025-03-16,143,1402.1240166666666,26.59960000000001,1428.7236166666667,3492.055,0.0,0.0,582.0091666666666,0.0,833.3333333333333,833.3333333333333,0.0,0.0,13.381116666666799,9960.45305082011,10710.45305082011,610.2078566783333
2025-03-16,144,1399.3616666666667,25.699999999999967,1425.0616666666667,3564.41,0.0,0.0,594.0683333333333,0.0,99.49661019987818,99.49661019987818,0.0,0.0,731.4967231334552,10710.45305082011,10800.0,609.3563686666666
2025-03-17,1,581.4441833333333,21.479283333333342,602.9234666666666,3395.9681,0.0,0.0,565.9946833333333,0.0,0.0,0.0,0.0,0.0,36.928783333333286,10800.0,10800.0,256.12188864
2025-03-17,2,582.3515833333333,22.60161666666666,604.9532,3401.7395,0.0,0.0,566.9565833333334,0.0,0.0,0.0,0.0,0.0,37.99661666666668,10800.0,10800.0,256.8026334
2025-03-17,3,568.18,26.609999999999975,594.79,3555.85,0.0,0.0,592.6416666666667,0.0,0.0,0.0,0.0,0.0,2.148333333333312,10800.0,10800.0,253.91585099999998
2025-03-17,4,572.8343666666666,13.075066666666618,585.9094333333333,3411.405,0.0,0.0,568.5675,0.0,0.0,0.0,0.0,0.0,17.34193333333326,10800.0,10800.0,250.30050991999997
2025-03-17,5,589.3625666666667,16.06931666666666,605.4318833333333,3254.9941,0.0,0.0,542.4990166666666,0.0,0.0,0.0,0.0,0.0,62.932866666666655,10800.0,10800.0,258.57995737166664
2025-03-17,6,605.5633333333333,31.148333333333312,636.7116666666666,3311.57,0.0,0.0,551.9283333333333,0.0,0.0,0.0,0.0,0.0,84.7833333333333,10800.0,10800.0,272.83094916666664
2025-03-17,7,612.55865,20.159650000000056,632.7183,3503.657,0.0,0.0,583.9428333333333,0.0,0.0,0.0,0.0,0.0,48.775466666666716,10800.0,10800.0,272.76485913
2025-03-17,8,594.7013333333333,18.55611666666664,613.25745,3563.2025,0.0,0.0,593.8670833333333,0.0,0.0,0.0,0.0,0.0,19.390366666666637,10800.0,10800.0,263.82335499
2025-03-17,9,574.75,16.224999999999984,590.975,3459.71,0.0,0.0,576.6183333333333,0.0,0.0,0.0,0.0,0.0,14.356666666666683,10800.0,10800.0,252.87820250000001
2025-03-17,10,591.59825,22.543100000000017,614.14135,3413.7832,0.0,0.0,568.9638666666666,0.0,0.0,0.0,0.0,0.0,45.177483333333385,10800.0,10800.0,264.81775012
2025-03-17,11,591.6342,23.542916666666617,615.1771166666666,3514.2289,0.0,0.0,585.7048166666666,0.0,0.0,0.0,0.0,0.0,29.47230000000002,10800.0,10800.0,266.55624465166665
2025-03-17,12,579.2766666666666,27.348333333333358,606.625,3666.85,0.0,0.0,606.625,0.0,0.0,0.0,4.5166666666666515,0.0,0.0,10800.0,10794.981481481482,261.5160375
2025-03-17,13,610.4679,17.623749999999973,628.09165,3685.9538,0.0,0.0,614.3256333333333,0.0,5.576131687242499,5.576131687242499,0.0,0.0,8.189884979424203,10794.981481481482,10800.0,269.639745345
2025-03-17,14,624.08845,29.698166666666715,653.7866166666666,3608.4664,0.0,0.0,601.4110666666666,0.0,0.0,0.0,0.0,0.0,52.37555000000009,10800.0,10800.0,282.69733304666664
2025-03-17,15,602.52,21.01166666666669,623.5316666666666,3546.73,0.0,0.0,591.1216666666667,0.0,0.0,0.0,0.0,0.0,32.40999999999997,10800.0,10800.0,272.2962788333333
2025-03-17,16,589.7847166666666,19.224666666666657,609.0093833333332,3583.8009,0.0,0.0,597.30015,0.0,0.0,0.0,0.0,0.0,11.709233333333145,10800.0,10800.0,264.79727987333325
2025-03-17,17,582.1624999999999,19.86621666666671,602.0287166666666,3615.4101,0.0,0.0,602.0287166666666,0.0,0.0,0.0,0.5396333333334269,0.0,0.0,10800.0,10799.400407407407,260.97944867499996
2025-03-17,18,571.1233333333332,43.45166666666667,614.5749999999999,3545.01,0.0,0.0,590.835,0.0,0.6662139917696347,0.6662139917696347,0.0,0.0,23.07378600823026,10799.400407407407,10800.0,267.77032749999995
2025-03-17,19,563.1221166666667,24.05658333333334,587.1787,3404.7037,0.0,0.0,567.4506166666666,0.0,0.0,0.0,0.0,0.0,19.728083333333416,10800.0,10800.0,256.83196338000005
2025-03-17,20,589.9472833333333,21.911266666666656,611.8585499999999,3499.1219,0.0,0.0,583.1869833333333,0.0,0.0,0.0,0.0,0.0,28.67156666666665,10800.0,10800.0,267.44337220499995
2025-03-17,21,624.4383333333333,17.828333333333298,642.2666666666665,3675.67,0.0,0.0,612.6116666666667,0.0,0.0,0.0,0.0,0.0,29.65499999999986,10800.0,10800.0,279.77135999999996
2025-03-17,22,604.7648666666666,14.404500000000022,619.1693666666666,3513.0181,0.0,0.0,585.5030166666666,0.0,0.0,0.0,0.0,0.0,33.66635000000008,10800.0,10800.0,269.52442530999997
2025-03-17,23,588.2229,8.646450000000033,596.86935,3576.8409,0.0,0.0,596.14015,0.0,0.0,0.0,0.0,0.0,0.7292000000001053,10800.0,10800.0,260.2350366
2025-03-17,24,594.9399999999999,13.044999999999996,607.9849999999999,3841.86,0.0,0.0,607.9849999999999,0.0,0.0,0.0,32.325000000000045,0.0,0.0,10800.0,10764.083333333334,266.17583299999995
2025-03-17,25,593.0591999999999,9.547649999999976,602.6068499999999,3687.7281,0.0015,0.00025,602.6068499999999,0.0,0.0,0.0,12.014249999999947,0.0,0.0,10764.083333333334,10750.734166666667,265.20727468499996
2025-03-17,26,610.8594499999999,14.80193571428578,625.6613857142858,3473.9966,0.0,0.0,578.9994333333333,0.0,46.66195238095247,46.66195238095247,0.0,0.0,0.0,10750.734166666667,10792.729923809524,274.60278219
2025-03-17,27,633.4416666666666,16.25666666666666,649.6983333333333,3502.58,0.0,0.0,583.7633333333333,0.0,8.077862433862416,8.077862433862416,0.0,0.0,57.85713756613753,10792.729923809524,10800.0,283.52835266666665
2025-03-17,28,614.3121261904762,22.241721428571456,636.5538476190477,3694.7269,0.0208,0.0034666666666666665,615.78435,0.0,0.0,0.0,0.0,0.0,20.769497619047684,10800.0,10800.0,279.6381052590477
2025-03-17,29,612.7356642857143,23.9135833333333,636.6492476190476,3712.4964,0.0,0.0,618.7493999999999,0.0,0.0,0.0,0.0,0.0,17.899847619047705,10800.0,10800.0,281.52629729714283
2025-03-17,30,631.05,18.686666666666646,649.7366666666666,3519.49,0.0,0.0,586.5816666666666,0.0,0.0,0.0,0.0,0.0,63.15499999999997,10800.0,10800.0,285.559265
2025-03-17,31,614.6419880952382,19.92493333333326,634.5669214285714,3420.1197,0.2894,0.04823333333333333,569.9717166666667,0.0,0.0,0.0,0.0,0.0,64.59520476190471,10800.0,10800.0,274.957847055
2025-03-17,32,613.4025023809523,13.52185000000001,626.9243523809523,3608.8794,0.0,0.0,601.4798999999999,0.0,0.0,0.0,0.0,0.0,25.444452380952384,10800.0,10800.0,278.2917200219047
2025-03-17,33,617.3116666666666,23.528333333333343,640.8399999999999,3759.44,0.0,0.0,626.5733333333333,0.0,0.0,0.0,0.0,0.0,14.266666666666652,10800.0,10800.0,275.62528399999997
2025-03-17,34,580.8708595238095,8.63034047619053,589.5012,3455.625,4.0304,0.6717333333333333,575.2657666666667,0.0,0.0,0.0,0.0,0.0,14.23543333333339,10800.0,10800.0,218.88179556000003
2025-03-17,35,655.0601380952381,6.3128,661.3729380952382,3808.7623,0.0,0.0,634.7937166666666,0.0,0.0,0.0,0.0,0.0,26.5792214285716,10800.0,10800.0,377.5116730647619
2025-03-17,36,0.0,36.20999999999996,36.20999999999996,4713.02,0.0,0.0,36.20999999999996,0.0,0.0,0.0,749.2933333333334,0.0,0.0,10800.0,9967.451851851853,32.947478999999966
2025-03-17,37,0.0,27.256473809523747,27.256473809523747,4874.9044,122.1253,20.354216666666666,27.256473809523747,0.0,0.0,0.0,764.8733761904763,0.0,0.0,9967.451851851853,9117.592544973546,25.533864664761847
2025-03-17,38,0.0,2.5232142857142685,2.5232142857142685,4658.0096,343.2006,57.2001,2.5232142857142685,0.0,0.0,0.0,716.611619047619,0.0,0.0,9117.592544973546,8321.357412698413,2.2098310714285563
2025-03-17,39,0.0,7.60666666666657,7.60666666666657,4632.22,625.275,104.21249999999999,7.60666666666657,0.0,0.0,0.0,660.2175000000001,0.0,0.0,8321.357412698413,7587.782412698413,6.662679333333249
2025-03-17,40,0.0,5.533659523809509,5.533659523809509,4947.1029,943.2927,157.21544999999998,5.533659523809509,0.0,0.0,0.0,661.7680404761904,0.0,0.0,7587.782412698413,6852.484589947091,4.759500556428558
2025-03-17,41,0.0,4.157476190476245,4.157476190476245,5006.0602,1317.3711,219.56185,4.157476190476245,0.0,0.0,0.0,610.6240404761904,0.0,0.0,6852.484589947091,6174.013433862435,3.509741400000046
2025-03-17,42,0.0,12.04845238095235,12.04845238095235,4771.26,1718.5125,286.41875,12.04845238095235,0.0,0.0,0.0,496.7427976190477,0.0,0.0,6174.013433862435,5622.076992063493,10.041180214285689
2025-03-17,43,482.5606178610432,6.568588095238056,489.1292059562813,4796.1094,2071.3996,345.2332666666667,454.11830000000003,0.0,35.01090595628125,35.01090595628125,0.0,0.0,0.0,5622.076992063493,5653.586807424146,395.8033534598228
2025-03-17,44,484.7626452380953,0.0,484.7626452380953,5019.9514,2360.4312,393.4052,443.25336666666664,0.0,41.50927857142864,41.50927857142864,0.0,0.0,0.0,5653.586807424146,5690.945158138432,386.45278078380954
2025-03-17,45,480.16708333333327,6.816190476190475,486.9832738095237,5045.14,2663.025,443.8375,397.0191666666667,0.0,89.96410714285702,89.96410714285702,0.0,0.0,0.0,5690.945158138432,5771.912854567003,372.2500144999999
2025-03-17,46,322.77721904761904,0.0,322.77721904761904,4701.5557,3072.8154,512.1359,271.4567166666666,0.0,51.32050238095246,51.32050238095246,0.0,0.0,0.0,5771.912854567003,5818.10130670986,222.68400342095237
2025-03-17,47,0.0,0.0,0.0,5340.1526,3444.9369,574.15615,0.0,0.0,0.0,0.0,315.8692833333333,0.0,0.0,5818.10130670986,5467.135436339489,0.0
2025-03-17,48,0.0,6.752380952380918,6.752380952380918,6640.33,3718.2,619.6999999999999,6.752380952380918,0.0,0.0,0.0,480.26928571428573,0.0,0.0,5467.135436339489,4933.50289665695,7.844240952380912
2025-03-17,49,0.0,5.203130952380964,5.203130952380964,6833.9697,3975.3478,662.5579666666666,5.203130952380964,0.0,0.0,0.0,471.2338523809522,0.0,0.0,4933.50289665695,4409.909727344781,6.07881789166668
2025-03-17,50,0.0,6.506954761904732,6.506954761904732,6551.3288,4295.761,715.9601666666667,6.506954761904732,0.0,0.0,0.0,369.4210119047619,0.0,0.0,4409.909727344781,3999.4419363394895,7.129019637142823
2025-03-17,51,0.0,5.099047619047724,5.099047619047724,6440.82,4699.8,783.3,5.099047619047724,0.0,0.0,0.0,285.0709523809521,0.0,0.0,3999.4419363394895,3682.6964336939873,5.531956761904875
2025-03-17,52,0.0,8.193842857142954,8.193842857142954,6493.5817,5150.1285,858.35475,8.193842857142954,0.0,0.0,0.0,215.7150238095237,0.0,0.0,3682.6964336939873,3443.0130739056276,8.693667271428673
2025-03-17,53,0.0,22.347945238095235,22.347945238095235,6499.2246,5604.849,934.1415,22.347945238095235,0.0,0.0,0.0,126.71465476190474,0.0,0.0,3443.0130739056276,3302.2190130590666,23.30890688333333
2025-03-17,54,0.0,36.22934523809514,36.22934523809514,6466.18,6017.9625,1002.9937499999999,36.22934523809514,0.0,0.0,0.0,38.47357142857171,0.0,0.0,3302.2190130590666,3259.4706003606534,37.53360166666657
2025-03-17,55,0.0,39.79874523809531,39.79874523809531,6587.726,6365.3664,1060.8944,37.05993333333322,0.0,2.7388119047620876,2.7388119047620876,0.0,0.0,0.0,3259.4706003606534,3261.9355310749393,40.383786793095304
2025-03-17,56,0.0,33.38949285714291,33.38949285714291,6746.8065,6720.6517,1120.1086166666666,4.359133333333148,0.0,29.030359523809764,29.030359523809764,0.0,0.0,0.0,3261.9355310749393,3288.062854646368,33.1290548128572
2025-03-17,57,0.0,45.13053571428584,45.13053571428584,6758.14,7085.7375,1126.3566666666666,0.0,54.599583333333385,45.13053571428584,99.73011904761923,0.0,0.0,0.0,3288.062854646368,3377.8199617892255,43.77661964285726
2025-03-17,58,0.0,44.322240476190316,44.322240476190316,6539.3484,7355.0995,1089.8914,0.0,135.95851666666658,44.322240476190316,180.28075714285688,0.0,0.0,0.0,3377.8199617892255,3540.0726432177967,41.76041497666652
2025-03-17,59,0.0,66.7723976190476,66.7723976190476,6361.3999,7389.4481,1060.2333166666667,0.0,171.34136666666654,66.7723976190476,238.11376428571413,0.0,0.0,0.0,3540.0726432177967,3754.375031074939,63.89450728166664
2025-03-17,60,0.0,63.05267857142856,63.05267857142856,6372.01,7303.05,1062.0016666666666,0.0,155.1733333333334,63.05267857142856,218.22601190476195,0.0,0.0,0.0,3754.375031074939,3950.778441789225,62.90765741071427
2025-03-17,61,0.0,51.83684047619029,51.83684047619029,6485.8549,7333.2505,1080.9758166666666,0.0,141.23260000000005,51.83684047619029,193.06944047619032,0.0,0.0,0.0,3950.778441789225,4124.540938217796,51.41696206833315
2025-03-17,62,0.0,68.29954285714302,68.29954285714302,6535.8811,7189.2339,1089.3135166666666,0.0,108.89213333333328,68.29954285714302,177.1916761904763,0.0,0.0,0.0,4124.540938217796,4284.013446789225,65.48560169142873
2025-03-17,63,0.0,57.35083333333341,57.35083333333341,6441.76,6975.15,1073.6266666666666,0.0,88.89833333333331,57.35083333333341,146.24916666666672,0.0,0.0,0.0,4284.013446789225,4415.637696789225,54.76431075000007
2025-03-17,64,0.0,49.1233238095239,49.1233238095239,6299.1913,7135.5142,1049.8652166666666,0.0,139.38715000000002,49.1233238095239,188.51047380952392,0.0,0.0,0.0,4415.637696789225,4585.297123217796,48.33243829619057
2025-03-17,65,0.0,54.26057142857144,54.26057142857144,6459.0854,7374.4244,1076.5142333333333,0.0,152.55649999999991,54.26057142857144,206.81707142857135,0.0,0.0,0.0,4585.297123217796,4771.43248750351,43.35419657142858
2025-03-17,66,763.6122023809526,47.92125000000002,811.5334523809526,6662.4,7605.675,1110.3999999999999,0.0,157.2125000000001,676.1208333333332,833.3333333333333,0.0,0.0,135.4126190476194,4771.43248750351,5521.43248750351,407.79555982142864
2025-03-17,67,759.1640214285715,55.05760000000009,814.2216214285716,6330.7874,8025.0573,1055.1312333333333,0.0,282.3783166666667,550.9550166666666,833.3333333333333,0.0,0.0,263.266604761905,5521.43248750351,6271.43248750351,379.59011991000006
2025-03-17,68,739.5510999999999,90.39127380952398,829.9423738095239,6255.0414,8366.5893,1042.5068999999999,0.0,351.92464999999993,481.40868333333333,833.3333333333333,0.0,0.0,348.5336904761906,6271.43248750351,7021.43248750351,415.55214656642863
2025-03-17,69,704.4330357142858,103.14410714285728,807.577142857143,6573.42,8534.2125,1095.57,0.0,326.7987499999999,506.53458333333333,833.3333333333333,0.0,0.0,301.0425595238097,7021.43248750351,7771.43248750351,389.81748685714297
2025-03-17,70,643.9866976190474,102.160130952381,746.1468285714284,6588.1755,8640.9976,1098.02925,0.0,342.13701666666657,491.1963166666667,833.3333333333333,0.0,0.0,254.9505119047617,7771.43248750351,8521.432487503509,357.0312574714285
2025-03-17,71,623.8621428571428,79.12249999999979,702.9846428571426,6273.8315,8497.5388,1045.6385833333334,0.0,370.61788333333334,462.7154499999999,833.3333333333333,0.0,0.0,240.26919285714268,8521.432487503509,9271.432487503509,327.7314404999999
2025-03-17,72,646.400714285714,43.83154761904749,690.2322619047615,5953.4,8292.4875,992.2333333333332,0.0,389.8479166666665,443.48541666666677,833.3333333333333,0.0,0.0,246.7468452380947,9271.432487503509,10021.432487503509,305.91093847619027
2025-03-17,73,648.9208428571428,54.89287619047642,703.8137190476192,5963.3324,8454.7049,993.8887333333333,0.0,415.2287500000001,418.10458333333315,833.3333333333333,0.0,0.0,285.70913571428605,10021.432487503509,10771.432487503509,310.45223147190484
2025-03-17,74,638.2926976190477,69.4650642857141,707.7577619047618,6027.9813,8561.0877,1004.66355,0.0,31.741680551656625,0.0,31.741680551656625,0.0,0.0,707.7577619047618,10771.432487503509,10800.0,322.1005574428571
2025-03-17,75,631.7088690476189,55.867738095237954,687.5766071428569,5984.69,8303.5125,997.4483333333333,0.0,0.0,0.0,0.0,0.0,0.0,687.5766071428569,10800.0,10800.0,306.865439767857
2025-03-17,76,639.2609285714286,77.43605952380979,716.6969880952385,5952.7532,7790.5161,992.1255333333334,0.0,0.0,0.0,0.0,0.0,0.0,716.6969880952385,10800.0,10800.0,294.77747120357157
2025-03-17,77,583.5744682491535,61.59831428571442,645.1727825348679,6096.1013,7448.4448,1016.0168833333333,0.0,0.0,0.0,0.0,0.0,0.0,645.1727825348679,10800.0,10800.0,366.587175036312
2025-03-17,78,0.0,78.8981547619046,78.8981547619046,6321.55,7395.7875,1053.5916666666667,0.0,0.0,0.0,0.0,0.0,0.0,78.8981547619046,10800.0,10800.0,65.31978232738082
2025-03-17,79,0.0,61.50915952380956,61.50915952380956,6369.8356,7400.0977,1061.6392666666666,0.0,0.0,0.0,0.0,0.0,0.0,61.50915952380956,10800.0,10800.0,53.119310164761934
2025-03-17,80,0.0,45.52661904761908,45.52661904761908,6370.4893,7362.2966,1061.7482166666666,0.0,0.0,0.0,0.0,0.0,0.0,45.52661904761908,10800.0,10800.0,38.31520259047622
2025-03-17,81,0.0,61.541845238095064,61.541845238095064,6366.45,7277.85,1061.0749999999998,0.0,0.0,0.0,0.0,0.0,0.0,61.541845238095064,10800.0,10800.0,53.036762226190326
2025-03-17,82,0.0,47.70665952380932,47.70665952380932,6281.7896,7191.1923,1046.9649333333332,0.0,0.0,0.0,0.0,0.0,0.0,47.70665952380932,10800.0,10800.0,41.13745250738078
2025-03-17,83,0.0,33.90074047619047,33.90074047619047,6297.3577,7112.2632,1049.5596166666664,0.0,0.0,0.0,0.0,0.0,0.0,33.90074047619047,10800.0,10800.0,30.598808353809517
2025-03-17,84,0.0,38.2617857142856,38.2617857142856,6328.56,6986.6625,1054.76,0.0,0.0,0.0,0.0,0.0,0.0,38.2617857142856,10800.0,10800.0,37.320545785714174
2025-03-17,85,0.0,13.987499999999878,13.987499999999878,6125.489,6759.3729,1020.9148333333333,0.0,0.0,0.0,0.0,0.0,0.0,13.987499999999878,10800.0,10800.0,13.990297499999878
2025-03-17,86,0.0,13.352190476190572,13.352190476190572,6081.3797,6584.6674,1013.5632833333334,0.0,0.0,0.0,0.0,0.0,0.0,13.352190476190572,10800.0,10800.0,13.322815657142952
2025-03-17,87,0.0,28.078154761904745,28.078154761904745,6245.07,6474.1125,1040.8449999999998,0.0,0.0,0.0,0.0,0.0,0.0,28.078154761904745,10800.0,10800.0,28.839072755952362
2025-03-17,88,0.0,18.144809523809272,18.144809523809272,6257.5501,6270.8465,1042.9250166666666,0.0,0.0,0.0,0.0,0.0,0.0,18.144809523809272,10800.0,10800.0,19.788729266666394
2025-03-17,89,0.0,23.26048333333324,23.26048333333324,6163.9567,5930.0688,988.3448,23.26048333333324,0.0,0.0,0.0,15.720833333333417,0.0,0.0,10800.0,10782.532407407407,21.809029173333247
2025-03-17,90,247.24857142857127,31.348630952380972,278.59720238095224,6121.21,5510.8125,918.46875,101.7329166666666,0.0,19.408436213992292,19.408436213992292,0.0,0.0,157.45584950029334,10782.532407407407,10800.0,186.49296727380943
2025-03-17,91,717.3732430922989,36.22760000000001,753.600843092299,6204.2446,5125.7447,854.2907833333334,179.74998333333315,0.0,0.0,0.0,0.0,0.0,573.8508597589658,10800.0,10800.0,497.37655644091734
2025-03-17,92,274.6575714285714,30.028473809523724,304.6860452380951,6156.5244,4803.2991,800.54985,225.5375499999999,0.0,0.0,0.0,0.0,0.0,79.14849523809522,10800.0,10800.0,219.89191884833326
2025-03-17,93,312.8160714285714,28.86059523809505,341.67666666666645,6027.5,4456.8375,742.8062499999999,261.7770833333334,0.0,0.0,0.0,0.0,0.0,79.89958333333306,10800.0,10800.0,249.69730799999985
2025-03-17,94,375.06054047619034,19.618311904762017,394.6788523809524,6122.9222,3988.3705,664.7284166666666,355.75861666666674,0.0,0.0,0.0,0.0,0.0,38.92023571428564,10800.0,10800.0,297.3510473838095
2025-03-17,95,436.3722404761904,20.879697619047494,457.2519380952379,6227.5315,3615.0325,602.5054166666666,435.41650000000004,0.0,0.0,0.0,0.0,0.0,21.835438095237862,10800.0,10800.0,357.7081911719046
2025-03-17,96,486.6870238095238,32.958333333333485,519.6453571428573,6206.12,3354.1875,559.03125,475.32208333333324,0.0,0.0,0.0,0.0,0.0,44.32327380952404,10800.0,10800.0,418.5743351785715
2025-03-17,97,533.2190261904761,22.39747142857148,555.6164976190477,6153.1916,3019.6567,503.27611666666667,522.2558166666665,0.0,0.0,0.0,0.0,0.0,33.36068095238113,10800.0,10800.0,459.5504051807143
2025-03-17,98,574.4585523809524,9.991847619047727,584.4504000000001,6213.6195,2721.2786,453.5464333333333,582.0568166666666,0.0,0.0,0.0,0.0,0.0,2.3935833333334813,10800.0,10800.0,497.89329576000006
2025-03-17,99,615.1797023809522,9.833273809523764,625.012976190476,6311.22,2461.3875,410.23124999999993,625.012976190476,0.0,0.0,0.0,16.625773809523935,0.0,0.0,10800.0,10781.526917989419,549.4489073690474
2025-03-17,100,668.8004095238095,11.240599999999858,680.0410095238094,6220.5748,2110.1116,351.6852666666667,680.0410095238094,0.0,0.0,0.0,5.036190476190541,0.0,0.0,10781.526917989419,10775.93115079365,613.6690069942856
2025-03-17,101,747.1443523809523,10.839492857142886,757.9838452380952,6044.5972,1744.0756,290.67926666666665,716.7536,0.0,26.74316578483235,26.74316578483235,0.0,0.0,14.487079453262872,10775.93115079365,10800.0,694.5405973916667
2025-03-17,102,828.534880952381,14.950178571428541,843.4850595238095,5973.23,1425.2625,237.54375,757.9945833333331,0.0,0.0,0.0,0.0,0.0,85.49047619047633,10800.0,10800.0,781.4045591428571
2025-03-17,103,872.9971904761903,11.952097619047578,884.9492880952379,6091.9807,1141.6921,190.28201666666666,825.0481,0.0,0.0,0.0,0.0,0.0,59.9011880952379,10800.0,10800.0,837.3390163957141
2025-03-17,104,899.4504357142856,14.978495238095167,914.4289309523808,6082.9796,860.2686,143.3781,870.4518333333332,0.0,0.0,0.0,0.0,0.0,43.97709761904764,10800.0,10800.0,890.8366645338093
2025-03-17,105,943.2758333333334,12.160119047619064,955.4359523809525,6073.13,578.8875,96.48125,915.7070833333332,0.0,0.0,0.0,0.0,0.0,39.72886904761924,10800.0,10800.0,942.2509362380953
2025-03-17,106,998.7555619047619,19.35100238095233,1018.1065642857142,6320.6216,327.4002,54.5667,998.8702333333334,0.0,0.0,0.0,0.0,0.0,19.23633095238074,10800.0,10800.0,993.672006742857
2025-03-17,107,901.8292547619047,22.9362404761904,924.7654952380951,5522.014,122.4196,20.403266666666667,899.9323999999999,0.0,0.0,0.0,0.0,0.0,24.83309523809521,10800.0,10800.0,993.3830949847618
2025-03-17,108,711.7616666666665,33.309999999999945,745.0716666666665,4156.9,0.0,0.0,692.8166666666666,0.0,0.0,0.0,0.0,0.0,52.25499999999988,10800.0,10800.0,917.4067431666665
2025-03-17,109,670.657888095238,18.25011428571436,688.9080023809524,4120.4176,0.0,0.0,686.7362666666666,0.0,0.0,0.0,0.0,0.0,2.1717357142858873,10800.0,10800.0,865.3373417907144
2025-03-17,110,707.4435238095238,18.09707380952382,725.5405976190476,4311.033,4.1521,0.6920166666666666,717.8134833333334,0.0,0.0,0.0,0.0,0.0,7.727114285714265,10800.0,10800.0,903.0803818564285
2025-03-17,111,729.0166666666667,33.68833333333335,762.705,4193.91,0.0,0.0,698.9849999999999,0.0,0.0,0.0,0.0,0.0,63.72000000000014,10800.0,10800.0,956.8134225
2025-03-17,112,721.1151904761905,17.878583333333324,738.9937738095239,4340.1172,0.0,0.0,723.3528666666666,0.0,0.0,0.0,0.0,0.0,15.640907142857259,10800.0,10800.0,925.3680035642858
2025-03-17,113,78.505092857141,12.841928571428586,91.34702142856958,4404.7463,0.2981,0.04968333333333333,91.34702142856958,0.0,0.0,0.0,642.7276785714305,0.0,0.0,10800.0,10085.858134920632,117.66409830214047
2025-03-17,114,0.0,19.3616666666666,19.3616666666666,4246.56,0.0,0.0,19.3616666666666,0.0,0.0,0.0,688.3983333333334,0.0,0.0,10085.858134920632,9320.971097883596,26.072420333333245
2025-03-17,115,0.0,17.40359523809518,17.40359523809518,4130.4519,0.0,0.0,17.40359523809518,0.0,0.0,0.0,671.0050547619048,0.0,0.0,9320.971097883596,8575.409925925924,23.53488184047611
2025-03-17,116,0.0,17.823561904761863,17.823561904761863,4150.7796,0.0214,0.0035666666666666663,17.823561904761863,0.0,0.0,0.0,673.9694714285714,0.0,0.0,8575.409925925924,7826.554957671956,23.963778980952327
2025-03-17,117,0.0,24.07000000000001,24.07000000000001,4229.12,0.0,0.0,24.07000000000001,0.0,0.0,0.0,680.7833333333332,0.0,0.0,7826.554957671956,7070.12903174603,32.453581000000014
2025-03-17,118,0.0,18.402111904761913,18.402111904761913,4253.2071,0.0,0.0,18.402111904761913,0.0,0.0,0.0,690.465738095238,0.0,0.0,7070.12903174603,6302.9448783068765,24.82444895952382
2025-03-17,119,0.0,16.38110000000006,16.38110000000006,4452.7161,0.0015,0.00025,16.38110000000006,0.0,0.0,0.0,725.7379999999998,0.0,0.0,6302.9448783068765,5496.569322751321,22.07025603000008
2025-03-17,120,0.0,25.058333333333394,25.058333333333394,4607.02,0.0,0.0,25.058333333333394,0.0,0.0,0.0,742.7783333333333,0.0,0.0,5496.569322751321,4671.260063492062,33.783645000000085
2025-03-17,121,0.0,16.452016666666623,16.452016666666623,4275.5813,0.0,0.0,16.452016666666623,0.0,0.0,0.0,696.1448666666666,0.0,0.0,4671.260063492062,3897.7657671957654,22.231610121666606
2025-03-17,122,0.0,18.04608333333332,18.04608333333332,4241.1391,0.0,0.0,18.04608333333332,0.0,0.0,0.0,688.8104333333334,0.0,0.0,3897.7657671957654,3132.4208412698395,24.181751666666653
2025-03-17,123,0.0,21.34499999999995,21.34499999999995,4557.64,0.0,0.0,21.34499999999995,0.0,0.0,0.0,738.2616666666668,0.0,0.0,3132.4208412698395,2312.130100529099,28.79227049999993
2025-03-17,124,0.0,23.82408333333334,23.82408333333334,4499.3346,0.0,0.0,23.82408333333334,0.0,0.0,0.0,726.0650166666667,0.0,0.0,2312.130100529099,1505.3911931216915,33.239361066666675
